idx,price,beds,bath,sqft,lot_size,address,lat,long
220,220,899000.0,3.0,2.5,1553.0,6.74,"10124 Wateridge Cir Unit 113, San Diego, CA 92121",32.9006435,-117.2048769
221,221,3550000.0,4.0,4.0,3473.0,,"1295 Sunset Cliffs Blvd, San Diego, CA 92107",32.7344094,-117.2554636
222,222,855000.0,3.0,2.0,1200.0,0.23,"2022 Whinchat St, San Diego, CA 92123",32.7819948,-117.1617456
223,223,2800000.0,2.0,1.0,532.0,4144.0,"3838 39th St, San Diego, CA 92105",32.7485937,-117.1109522
224,224,1020000.0,6.0,2.0,1758.0,7100.0,"3310 Bevis St, San Diego, CA 92111",32.8040815,-117.159402
225,225,590000.0,3.0,1.0,836.0,2764.0,"4188 Nordica Ave, San Diego, CA 92113",32.6860823,-117.1039888
226,226,749900.0,3.0,2.0,1500.0,9500.0,"4341 Rodrigo Dr, San Diego, CA 92115",32.7564018,-117.062353
227,227,759999.0,3.0,1.0,1014.0,,"4769 Andalusia Ave, San Diego, CA 92117",32.8309938,-117.1794818
228,228,1299000.0,1.0,1.0,878.0,6800.0,"1820 Oliver Ave, San Diego, CA 92109",32.796151,-117.2352995
229,229,649000.0,2.0,2.0,1084.0,1.13,"1480 Broadway Unit 2304, San Diego, CA 92101",32.7159732,-117.151728
230,230,419000.0,1.0,1.0,598.0,,"4541 Florida St, San Diego, CA 92116",32.759782,-117.1434563
231,231,750000.0,4.0,3.0,1648.0,9900.0,"1251 Braddock St, San Diego, CA 92114",32.7189946,-117.0302384
232,232,965000.0,4.0,2.0,1640.0,5300.0,"10455 Londonderry Ave, San Diego, CA 92126",32.9082567,-117.1302668
233,233,679000.0,5.0,3.0,2218.0,5300.0,"4428 Keeler Ave, San Diego, CA 92113",32.69416,-117.0993349
234,234,550000.0,3.0,2.0,1183.0,,"6856 Quebec Ct Unit 4, San Diego, CA 92139",32.6810978,-117.0447788
235,235,1250000.0,2.0,2.0,1359.0,0.64,"7550 Eads Ave Unit 307, La Jolla, CA 92037",32.8406274,-117.2755035
236,236,485000.0,1.0,1.0,651.0,,"4750 Noyes St Apt 110, San Diego, CA 92109",32.8057534,-117.2334243
237,237,685000.0,2.0,2.0,950.0,1.59,"7577 Hazard Center Dr, San Diego, CA 92108",32.7698822,-117.157922
238,238,875000.0,3.0,2.0,1464.0,5500.0,"6741 Delfern St, San Diego, CA 92120",32.792739,-117.076811
239,239,899900.0,3.0,2.0,1724.0,0.46,"7840 Melotte St, San Carlos, CA 92119",32.8163456,-117.0476181
240,240,868000.0,2.0,2.0,1137.0,,"8537 Via Mallorca, La Jolla, CA 92037",32.8615538,-117.232812
241,241,2498000.0,5.0,4.5,3171.0,0.53,"5004 Hastings Rd, San Diego, CA 92116",32.7692348,-117.1016791
242,242,1150000.0,3.0,1.0,1244.0,,"2921 29th St, San Diego, CA 92104",32.7360609,-117.131232
243,243,499000.0,2.0,2.0,1016.0,4.54,"12555 Oaks North Dr Unit 205, San Diego, CA 92128",33.0321153,-117.0590096
244,244,2300000.0,5.0,3.5,2350.0,,"13567 Mango Dr, Del Mar, CA 92014",32.9458686,-117.2457532
245,245,45000000.0,7.0,6.5,6834.0,1.36,"6340 Camino De La Costa, La Jolla, CA 92037",32.8237849,-117.2796211
246,246,650000.0,2.0,2.0,1431.0,9.14,"17311 Plaza Maria, San Diego, CA 92128",33.0293599,-117.05233
247,247,2800000.0,5.0,5.5,5540.0,0.3,"14046 Collins Ranch Pl, San Diego, CA 92130",32.9716953,-117.1672366
248,248,1195000.0,2.0,2.5,1787.0,,"16750 Coyote Bush Dr Unit 63, San Diego, CA 92127",33.0193536,-117.1295693
249,249,975000.0,3.0,2.0,1292.0,5500.0,"4220 E Overlook Dr, San Diego, CA 92115",32.7538492,-117.0697315
250,250,525000.0,2.0,1.0,720.0,,"1429 Hilger St, San Diego, CA 92114",32.719681,-117.053503
251,251,2499000.0,4.0,3.5,2939.0,7927.0,"6061 Greenhedge Row, La Jolla, CA 92037",32.8309359,-117.2341282
252,252,1297000.0,3.0,2.0,1330.0,6000.0,"2827 Deerpark Dr, San Diego, CA 92110",32.7926621,-117.1920249
253,253,490000.0,1.0,1.0,814.0,,"18752 Caminito Cantilena Unit 176, San Diego, CA 92128",33.0507962,-117.0716919
254,254,504999.0,3.0,2.0,1075.0,,"3560 Arey Dr Apt 3, San Diego, CA 92154",32.5791667,-117.0559441
255,255,400000.0,,,,11.87,"117 Hwy, San Diego, CA 92154",32.5967198,-116.9028125
256,256,600000.0,1.0,1.5,876.0,1.38,"300 W Beech St Unit 10, San Diego, CA 92101",32.7211001,-117.1659385
257,257,3585000.0,6.0,5.5,4670.0,8457.0,"5828 Brittany Forrest Ln, San Diego, CA 92130",32.9293579,-117.1915654
258,258,499900.0,2.0,1.5,1104.0,1.98,"10261 Black Mountain K4 Rd Unit K4, San Diego, CA 92126",32.9042444,-117.12339
259,259,1395000.0,,,,8326.0,"4376 Hawk St Unit 19, San Diego, CA 92103",32.7571441,-117.1726092
260,260,2300000.0,4.0,3.5,4257.0,,"14237 Green Valley Ct, San Diego, CA 92131",32.9241227,-117.0338478
261,261,1499000.0,3.0,3.5,1535.0,,"1906 Chalcedony St, San Diego, CA 92109",32.8058971,-117.236493
262,262,849999.0,3.0,2.5,1433.0,,"11649 Westview Pkwy, San Diego, CA 92126",32.9300408,-117.1204903
263,263,925000.0,2.0,2.5,1328.0,,"2891 B St, San Diego, CA 92102",32.7177256,-117.1318219
264,264,258000.0,2.0,2.0,1200.0,2500.0,"2003 Bayview Heights Dr Spc 183, San Diego, CA 92105",32.7278965,-117.0729219
265,265,1100000.0,,,,4998.0,"1203 Riley St, San Diego, CA 92110",32.7677215,-117.1871813
266,266,719999.0,4.0,4.0,1874.0,,"903 S 40th St, San Diego, CA 92113",32.6969284,-117.1079761
267,267,1495000.0,4.0,3.0,2577.0,,"8210 Cichlid Way, San Diego, CA 92129",32.9433793,-117.1471786
268,268,355000.0,1.0,1.0,576.0,,"3554 Sunset Ln Unit 27, San Ysidro, CA 92173",32.5588531,-117.0568486
269,269,899000.0,3.0,2.0,1422.0,5800.0,"2912 Preece St, San Diego, CA 92111",32.7956236,-117.1770925
270,270,979000.0,3.0,3.0,1615.0,,"2891 Whitney St, San Diego, CA 92111",32.7968504,-117.1686151
271,271,1049900.0,2.0,2.0,1063.0,,"3955 Honeycutt St Unit 201, San Diego, CA 92109",32.7929228,-117.231604
272,272,373000.0,1.0,1.0,576.0,,"4466 41st St, San Diego, CA 92116",32.7583343,-117.1074705
273,273,585000.0,3.0,2.0,1193.0,,"1471 Paseo Aurora, San Diego, CA 92154",32.571969,-117.038328
274,274,789000.0,3.0,2.0,1430.0,,"5895 Friars Rd Apt 5117, San Diego, CA 92110",32.7637751,-117.187219
275,275,1379000.0,3.0,2.5,2034.0,,"10425 Summerwood Ct, San Diego, CA 92131",32.9120867,-117.0827869
276,276,999999.0,4.0,3.5,1853.0,1.76,"11313 Zapata Ave Unit 4, San Diego, CA 92126",32.927155,-117.1436356
277,277,489000.0,1.0,1.0,714.0,,"777 6th Ave Unit 317, San Diego, CA 92101",32.7132799,-117.1588271
278,278,7999000.0,5.0,5.5,5358.0,0.34,"1439 Calle Altura, La Jolla, CA 92037",32.8148666,-117.2557162
279,279,672750.0,2.0,1.0,896.0,6500.0,"3906 Donna Ave, San Diego, CA 92115",32.7480538,-117.0507445
280,280,799000.0,3.0,1.0,1492.0,8300.0,"7072 Hillsboro St, San Diego, CA 92120",32.8010953,-117.0749262
281,281,949900.0,6.0,3.0,2859.0,5164.0,"5353 Topsail Dr, San Diego, CA 92154",32.587965,-117.0149265
282,282,946888.0,3.0,2.0,1554.0,4955.0,"11355 Penanova St, San Diego, CA 92129",32.9960431,-117.0946005
283,283,4380000.0,3.0,5.5,4030.0,,"7617 Pepita Way, La Jolla, CA 92037",32.8433323,-117.267359
284,284,3195000.0,5.0,5.5,4551.0,0.38,"5363 Aurora Summit Trl, San Diego, CA 92130",33.100318,-117.0461363
285,285,950000.0,3.0,2.5,1766.0,,"4094 Mount Acadia Blvd, San Diego, CA 92111",32.8147513,-117.1828933
286,286,2595000.0,5.0,4.0,3514.0,6800.0,"4945 Emelene St, San Diego, CA 92109",32.8082128,-117.2382852
287,287,1600000.0,2.0,2.0,1195.0,,"575 6th Ave Unit 1505, San Diego, CA 92101",32.7111577,-117.1587558
288,288,749900.0,6.0,4.0,2800.0,,"935 Caleb Ct, San Diego, CA 92154",32.5804233,-117.0589739
289,289,2795000.0,3.0,3.0,2212.0,,"2536 Via Merano, Del Mar, CA 92014",32.9331754,-117.2485281
290,290,709787.0,2.0,1.5,1195.0,,"4158 Balboa Way, San Diego, CA 92117",32.8174629,-117.183233
291,291,1099999.0,3.0,2.0,1392.0,5600.0,"5254 Lewison Ct, San Diego, CA 92120",32.7999456,-117.0793393
292,292,920000.0,3.0,2.0,1614.0,7000.0,"16670 Bernardo Oaks Dr, San Diego, CA 92128",33.0153312,-117.0648585
293,293,1000000.0,3.0,2.0,1550.0,5600.0,"10745 Montongo St, San Diego, CA 92126",32.9128026,-117.1519578
294,294,549000.0,3.0,1.0,926.0,7100.0,"859 60th St, San Diego, CA 92114",32.7141839,-117.0678467
295,295,798000.0,1.0,2.0,1016.0,,"8672 Villa La Jolla Dr Unit 2, La Jolla, CA 92037",32.8668276,-117.234647
296,296,715000.0,3.0,2.0,1632.0,7700.0,"2818 Dusk Dr, San Diego, CA 92139",32.6721354,-117.0481698
297,297,469000.0,2.0,1.0,912.0,3.16,"9169 Village Glen Dr Unit 155, San Diego, CA 92123",32.8044228,-117.1311349
298,298,435000.0,1.0,1.0,661.0,,"6416 Friars Rd Unit 302, San Diego, CA 92108",32.7668094,-117.1803843
299,299,695000.0,5.0,2.0,1488.0,8000.0,"3605 Agosto St, San Diego, CA 92154",32.5709144,-117.0578246
300,300,460000.0,2.0,2.0,1031.0,,"4143 Mount Alifan Pl Unit J, San Diego, CA 92111",32.816527,-117.1791662
301,301,739000.0,4.0,3.0,1595.0,8100.0,"2227 Flintridge Dr, San Diego, CA 92139",32.6766859,-117.067983
302,302,699000.0,2.0,1.0,917.0,,"4046 Cherokee Ave, San Diego, CA 92104",32.7506221,-117.1146044
303,303,729000.0,3.0,2.5,1606.0,4213.0,"4881 Falconhurst Ter, San Diego, CA 92154",32.5800493,-117.0296867
304,304,899900.0,2.0,1.0,1176.0,5140.0,"1330 Goshen St, San Diego, CA 92110",32.76962,-117.1881656
305,305,1585000.0,4.0,2.0,2495.0,,"12641 Stella 82 Plan 1 Ln Unit Hs, San Diego, CA 92129",32.9657005,-117.1147095
306,306,1349000.0,2.0,2.5,1554.0,7499.0,"4055 Lamont St, San Diego, CA 92109",32.7946397,-117.2330487
307,307,1127170.0,3.0,3.5,1660.0,,"San Diego, CA 92130",32.9436607,-117.2088167
308,308,1179440.0,4.0,3.5,2118.0,,"San Diego, CA 92130",32.9436607,-117.2088167
309,309,0.0,4.0,4.0,2610.0,,"San Diego, CA 92130",32.9436607,-117.2088167
310,310,1138440.0,4.0,3.5,1756.0,,"San Diego, CA 92130",32.9436607,-117.2088167
311,311,0.0,4.0,4.0,2502.0,,"San Diego, CA 92130",32.9436607,-117.2088167
312,312,0.0,3.0,3.0,2492.0,,"San Diego, CA 92130",32.9436607,-117.2088167
313,313,715000.0,2.0,2.0,1086.0,,"4060 Porte La Paz Unit 40, San Diego, CA 92122",32.8566759,-117.2285511
314,314,590000.0,3.0,2.0,1224.0,3.22,"2710 Casey St, San Diego, CA 92139",,
315,315,5295000.0,6.0,5.5,5516.0,1.35,"2440 Pine St, San Diego, CA 92103",32.7581313,-117.1884029
316,316,650000.0,4.0,2.0,1515.0,8263.0,"6640 Margarita Rd, San Diego, CA 92114",32.7028147,-117.0540087
317,317,780000.0,4.0,3.0,2037.0,,"1770 Sherbrooke St, San Diego, CA 92139",32.6853759,-117.0303764
318,318,799000.0,3.0,2.0,1636.0,5500.0,"6472 Birchwood St, San Diego, CA 92120",32.790003,-117.0826031
319,319,830000.0,4.0,2.0,1242.0,8600.0,"5525 Brunswick Ave, San Diego, CA 92120",32.7981652,-117.0722599
320,320,630000.0,3.0,1.0,1232.0,0.29,"421 W San Ysidro Blvd, San Ysidro, CA 92173",32.5559421,-117.0523536
321,321,566000.0,2.0,2.0,1301.0,,"5405 Beach Grass Ln Unit 137, San Diego, CA 92154",32.5722914,-117.0207202
322,322,499900.0,2.0,1.0,720.0,3511.0,"3287 Steel St, San Diego, CA 92113",32.7053492,-117.12281
323,323,1849990.0,3.0,3.0,2347.0,0.39,"4192 Rochester Rd, San Diego, CA 92116",32.7691425,-117.1045288
324,324,739000.0,1.0,1.5,931.0,0.35,"3211 5th Ave Unit 305, San Diego, CA 92103",32.7390277,-117.1600541
325,325,1400000.0,4.0,3.5,2674.0,,"5451 Redding Rd, San Diego, CA 92115",32.7780134,-117.0821204
326,326,800000.0,5.0,3.0,2400.0,,"843 Alvin St, San Diego, CA 92114",32.7142008,-117.072168
327,327,1525000.0,2.0,2.0,939.0,2211.0,"730 San Luis Rey Pl, San Diego, CA 92109",32.7616077,-117.2511462
328,328,1399999.0,4.0,3.0,2546.0,,"14261 Dalhousie Rd, San Diego, CA 92129",32.9756502,-117.1292098
329,329,419000.0,1.0,1.0,507.0,,"4468 Marlborough Ave Unit 2, San Diego, CA 92116",32.7583495,-117.1063959
330,330,379000.0,1.0,1.0,527.0,,"3783 Swift Ave Apt 4, San Diego, CA 92104",32.747584,-117.1189565
331,331,607050.0,4.0,2.0,1430.0,7100.0,"836 Carlsbad St, San Diego, CA 92114",32.7091178,-117.0187431
332,332,850000.0,3.0,2.5,1320.0,,"10827 Caminito Arcada, San Diego, CA 92131",32.9321261,-117.0956542
333,333,1425000.0,4.0,3.0,2857.0,6126.0,"18143 Sun Maiden Ct, San Diego, CA 92127",33.0404218,-117.0895901
334,334,1189000.0,2.0,2.5,1713.0,1.36,"645 Front St Unit 1809, San Diego, CA 92101",32.7119428,-117.1642559
335,335,499000.0,1.0,1.0,535.0,1.2,"3440 Lebon Dr Apt 4113, San Diego, CA 92122",32.8679368,-117.2254105
336,336,1375000.0,4.0,2.0,2000.0,5046.0,"4020 Sequoia St, San Diego, CA 92109",32.793722,-117.234474
337,337,625000.0,2.0,1.5,1056.0,,"11056 Via San Marco, San Diego, CA 92129",32.9679316,-117.0956611
338,338,1375000.0,8.0,4.0,3072.0,4996.0,"5441 Imperial Ave, San Diego, CA 92114",32.7070563,-117.0777763
339,339,1200000.0,2.0,2.0,1319.0,,"845 Fort Stockton Dr Unit 507, San Diego, CA 92103",32.7505295,-117.1708577
340,340,950000.0,3.0,3.0,1668.0,,"10304 Crosscreek Ter, San Diego, CA 92131",,
341,341,1599999.0,4.0,2.5,2379.0,0.29,"11787 Mandrake Ct, San Diego, CA 92131",32.9244422,-117.0771787
342,342,2375000.0,5.0,5.0,3706.0,8283.0,"5186 Maynard St, San Diego, CA 92122",32.8497466,-117.1834102
343,343,600000.0,3.0,2.0,1474.0,6250.0,"3337 L St, San Diego, CA 92102",32.7074663,-117.1217415
344,344,2799000.0,5.0,3.0,2422.0,6990.0,"4831-35 Brighton Ave, San Diego, CA 92107",32.7482391,-117.2455032
345,345,640000.0,3.0,3.0,1206.0,,"6788 Madrone Ave, San Diego, CA 92114",32.709027,-117.05171
346,346,10500000.0,,,,0.5,"350 Playa Del Sur Apt 11, La Jolla, CA 92037",32.8296341,-117.2779678
347,347,675000.0,2.0,1.5,1040.0,,"4620 Edgeware Rd Unit 2, San Diego, CA 92116",32.7614605,-117.105609
348,348,770000.0,2.0,2.0,1364.0,,"2930 Cowley Way Unit 104, San Diego, CA 92117",32.7954087,-117.1913907
349,349,799999.0,4.0,1.5,1223.0,5700.0,"5039 Art St, San Diego, CA 92115",32.7693432,-117.0629736
350,350,1350000.0,4.0,3.0,1780.0,6600.0,"2939 Governor Dr, San Diego, CA 92122",32.8500641,-117.2214728
351,351,2100000.0,4.0,2.0,1596.0,,"7910 La Jolla Shores Dr, La Jolla, CA 92037",32.850567,-117.2554636
352,352,615000.0,3.0,3.0,1979.0,3057.0,"3742 Harding Ave, San Diego, CA 92113",32.7038078,-117.1137328
353,353,775000.0,1.0,1.0,1049.0,,"350 11th Ave Unit 347, San Diego, CA 92101",32.7088486,-117.1550768
354,354,7450000.0,6.0,7.5,8538.0,0.44,"3410 Caminito Daniella, Del Mar, CA 92014",32.9850583,-117.2407426
355,355,1890000.0,4.0,3.5,4062.0,6000.0,"16345 Fox Valley Dr, San Diego, CA 92127",33.0087584,-117.1179038
356,356,965000.0,3.0,2.0,1156.0,5100.0,"5031 Collier Ave, San Diego, CA 92115",32.7648641,-117.0859128
357,357,1749000.0,3.0,3.5,1875.0,5001.0,"3952 Iowa St, Los Angeles, CA 92104",32.7494881,-117.1268659
358,358,1081000.0,2.0,2.5,1458.0,,"425 W Beech St Unit 1704, San Diego, CA 92101",32.7203803,-117.1669418
359,359,975000.0,3.0,2.0,1759.0,1.5,"9222 Piantino Way, San Diego, CA 92108",32.785555,-117.133058
360,360,2200000.0,3.0,2.0,1300.0,5000.0,"3810 Crown Point Dr, San Diego, CA 92109",32.7899308,-117.2333932
361,361,405000.0,2.0,1.0,716.0,,"3234 Ashford St Unit K, San Diego, CA 92111",32.8031481,-117.1602594
362,362,463000.0,3.0,1.5,978.0,,"1550 Monterey Pine Dr Unit D, San Ysidro, CA 92173",32.5675843,-117.072508
363,363,728888.0,2.0,2.0,1200.0,,"12670 Springbrook Dr Unit C, San Diego, CA 92128",32.9463941,-117.0854963
364,364,690000.0,3.0,2.5,1745.0,1.84,"9230 Lake Murray Blvd Unit G, San Diego, CA 92119",32.812264,-117.0089582
365,365,749000.0,3.0,2.0,1282.0,,"4536 58th St, San Diego, CA 92115",32.7596216,-117.0729775
366,366,649000.0,2.0,1.0,744.0,5300.0,"4610 67th St, San Diego, CA 92115",32.7616428,-117.0535949
367,367,795000.0,2.0,2.0,1340.0,,"1940 3rd Ave Unit 403, San Diego, CA 92101",32.7258016,-117.1623585
368,368,2374000.0,4.0,3.5,4132.0,0.57,"12275 Spruce Grove Pl, San Diego, CA 92131",32.9127859,-117.0702602
369,369,725000.0,3.0,1.5,1113.0,,"9552 Easter Way, San Diego, CA 92121",32.879073,-117.2121434
370,370,454900.0,2.0,1.0,766.0,,"10797 San Diego Mission Rd Unit 313, San Diego, CA 92108",32.783163,-117.1076451
371,371,1449000.0,4.0,2.5,2360.0,3312.0,"15710 Kristen Gln, San Diego, CA 92127",33.013738,-117.1395961
372,372,1025000.0,4.0,2.0,1750.0,8400.0,"7760 Parkdale Cv, San Diego, CA 92126",32.9140974,-117.1554276
373,373,675000.0,3.0,2.0,1293.0,7200.0,"5567 Las Alturas Ter, San Diego, CA 92114",32.7024179,-117.0769948
374,374,898000.0,5.0,2.0,1900.0,,"7142-44 Amherst St, San Diego, CA 92115",32.768,-117.0438099
375,375,775000.0,3.0,2.0,1368.0,,"5661 Adobe Falls Rd Unit A, San Diego, CA 92120",32.7809569,-117.0778912
376,376,450000.0,2.0,2.0,1144.0,,"5452 Adobe Falls Rd Unit 2, San Diego, CA 92120",32.7824806,-117.0807344
377,377,849000.0,4.0,2.5,1508.0,7800.0,"4164 Aragon Dr, San Diego, CA 92115",32.7531319,-117.0533191
378,378,1199900.0,4.0,2.0,1836.0,6900.0,"7141 Lewison Dr, San Diego, CA 92120",32.8008815,-117.0786497
379,379,999000.0,4.0,3.0,2169.0,0.6,"11201 Caminito Inocenta, San Diego, CA 92126",32.9215957,-117.1698337
380,380,1795000.0,3.0,3.0,1928.0,5300.0,"1725 W Montecito Way, San Diego, CA 92103",32.7523626,-117.1791257
381,381,2248000.0,4.0,4.5,3219.0,7405.0,"8504 Lower Scarborough Ct, San Diego, CA 92127",33.0091959,-117.1429968
382,382,1525000.0,6.0,3.0,,,"4135-4139 32nd St, San Diego, CA 92104",32.752993,-117.1250506
383,383,920000.0,4.0,2.0,1406.0,6600.0,"8931 Haveteur Way, San Diego, CA 92123",32.8077313,-117.1357358
384,384,870000.0,3.0,2.0,1302.0,5121.0,"4629 Mataro Dr, San Diego, CA 92115",32.7620567,-117.0579625
385,385,1250000.0,4.0,3.0,2980.0,,"4676 Adams Ave, San Diego, CA 92115",32.7622449,-117.0926929
386,386,750000.0,2.0,1.0,876.0,,"3585 Felton St, San Diego, CA 92104",32.7435355,-117.1215806
387,387,2895000.0,3.0,2.0,1849.0,3149.0,"7109 Monte Vista Ave, La Jolla, CA 92037",32.8339824,-117.2788863
388,388,639900.0,3.0,2.0,1628.0,4677.0,"842 Banneker Dr, San Diego, CA 92114",32.7123826,-117.0332376
389,389,1000000.0,4.0,2.0,1876.0,7000.0,"1824 Erie St, San Diego, CA 92110",32.7790278,-117.204169
390,390,1235000.0,2.0,2.0,1262.0,,"1431 Pacific Hwy Unit 412, San Diego, CA 92101",32.7203245,-117.1704838
391,391,1026000.0,2.0,2.5,1207.0,,"12925 Peppergrass Creek Gate Unit 22, San Diego, CA 92130",32.9624324,-117.1869927
392,392,4685000.0,4.0,4.5,3762.0,0.55,"1747 El Paso Real, La Jolla, CA 92037",32.8294493,-117.2564511
393,393,849000.0,2.0,2.0,1673.0,8000.0,"16185 Selva Dr, San Diego, CA 92128",33.0067396,-117.0611807
394,394,725000.0,2.0,2.0,1064.0,0.32,"4005 Louisiana St Unit 6, San Diego, CA 92104",32.7505544,-117.1396844
395,395,489000.0,2.0,2.0,1048.0,,"7835 Cowles Mountain Ct Unit B20, San Diego, CA 92119",32.8022668,-117.0275905
396,396,490000.0,2.0,1.0,866.0,,"2380 Ritva Pl Unit 2, San Diego, CA 92139",32.6811155,-117.0462382
397,397,561000.0,3.0,3.0,1428.0,1.37,"1370 Cassiopeia Ln, San Diego, CA 92154",32.5725058,-117.0373214
398,398,2195000.0,3.0,3.0,2500.0,,"2626 6th Ave Unit 50, San Diego, CA 92103",32.7328546,-117.1597041
399,399,779900.0,2.0,2.0,1008.0,5700.0,"9050 Capricorn Way, San Diego, CA 92126",32.9250862,-117.1295775
400,400,1125000.0,5.0,2.5,1887.0,6300.0,"5717 Robusto Rd, San Diego, CA 92124",32.8359456,-117.1070338
401,401,1128000.0,3.0,3.0,2075.0,5724.0,"13925 Chicarita Creek Rd, San Diego, CA 92128",32.9732184,-117.0855729
402,402,1200000.0,3.0,2.5,1536.0,5800.0,"5038 Via Papel St, San Diego, CA 92122",32.8498207,-117.185271
403,403,2295000.0,5.0,4.5,3802.0,,"15976 Cayenne Ridge Rd, San Diego, CA 92127",33.0036492,-117.1017021
404,404,935000.0,2.0,2.0,1132.0,,"300 W Beech St Unit 1908, San Diego, CA 92101",32.7211001,-117.1659385
405,405,1098000.0,5.0,2.0,1661.0,5000.0,"15221 Calle Juanito, San Diego, CA 92129",32.9897384,-117.093865
406,406,799999.0,2.0,2.5,1140.0,,"3446 Via Alicante, San Diego, CA 92037",32.8608756,-117.2308931
407,407,1650000.0,3.0,3.0,1753.0,1.36,"645 Front St Unit 1207, San Diego, CA 92101",32.7119428,-117.1642559
408,408,1088000.0,3.0,2.5,1694.0,4135.0,"8755 Ginger Snap Ln, San Diego, CA 92129",32.949306,-117.1373442
409,409,1198000.0,5.0,3.0,3148.0,6248.0,"1206 Sea Bird Way, San Diego, CA 92154",32.5767674,-117.0318477
410,410,1999000.0,4.0,4.0,3636.0,0.23,"12272 Fairway Pointe Row, San Diego, CA 92128",33.0062617,-117.0692488
411,411,3579999.0,6.0,5.5,4930.0,0.33,"10511 Whispering Hills Ln, San Diego, CA 92130",32.922762,-117.2040619
412,412,1129000.0,4.0,2.5,1832.0,4325.0,"11215 Sunnydale Ct, San Diego, CA 92127",33.0072576,-117.088441
413,413,3495000.0,6.0,6.5,3377.0,0.29,"13069 Via Latina, Del Mar, CA 92014",32.9365766,-117.2484362
414,414,499000.0,2.0,2.0,1259.0,0.76,"7245 Navajo Rd Unit D320, San Diego, CA 92119",32.803566,-117.040109
415,415,3335000.0,5.0,5.5,5975.0,4.09,"13140 Camino Ramillette, San Diego, CA 92128",33.041317,-117.0446986
416,416,794900.0,2.0,1.0,800.0,3000.0,"4335 Iowa St, San Diego, CA 92104",32.7561883,-117.1263144
417,417,1650000.0,4.0,2.5,2413.0,,"6139 African Holly Trl, San Diego, CA 92130",32.9652297,-117.1872123
418,418,699000.0,3.0,2.0,1010.0,16.55,"10912 Via Abaca, San Diego, CA 92126",32.9169528,-117.1364555
419,419,375000.0,2.0,1.0,620.0,,"5164 Landis St Apt 6, San Diego, CA 92105",32.7462909,-117.0843754
420,420,1197000.0,4.0,3.0,2139.0,5159.0,"8984 Rotherham Ave, San Diego, CA 92129",32.971465,-117.1357817
421,421,3000000.0,3.0,3.0,3639.0,6800.0,"13813 Boquita Dr, Del Mar, CA 92014",32.9490423,-117.2494467
422,422,849000.0,1.0,1.0,1036.0,1.77,"200 Harbor Dr Unit 2303, San Diego, CA 92101",32.7089167,-117.162494
423,423,590000.0,3.0,2.0,912.0,9000.0,"5231 Geneva Ave, San Diego, CA 92114",32.7165456,-117.0821549
424,424,5195000.0,5.0,3.0,4238.0,0.67,"6102 Terryhill Dr, La Jolla, CA 92037",32.8227646,-117.2675657
425,425,899900.0,4.0,3.0,2685.0,6738.0,"1279 Sea Reef Dr, San Diego, CA 92154",32.5741962,-117.0243989
426,426,939000.0,3.0,3.0,1988.0,,"17679 Adena Ln, San Diego, CA 92128",33.035498,-117.0721833
427,427,1290000.0,4.0,3.5,2323.0,6795.0,"13909 Carmel Ridge Rd, San Diego, CA 92128",32.9732633,-117.0773626
428,428,2395000.0,7.0,5.5,4337.0,7841.0,"3555 Promontory St, San Diego, CA 92109",32.7841978,-117.2369761
429,429,860000.0,3.0,2.0,1664.0,0.32,"6501 Acorn St, San Diego, CA 92115",32.76027699999999,-117.0600786
430,430,3980000.0,4.0,4.0,3904.0,0.3,"2251 San Juan Rd, San Diego, CA 92103",32.7503903,-117.1901412
431,431,169900.0,2.0,2.0,1080.0,2100.0,"3129 Calle Abajo Spc 108, San Diego, CA 92139",32.664011,-117.0648897
432,432,1369900.0,4.0,3.5,2323.0,,"15406 Van Lodensteyn Way, San Diego, CA 92127",32.986341,-117.1075736
433,433,623477.0,4.0,3.5,1785.0,,"5474 Shorefront La Brisa Dr Unit 158, San Diego, CA 92154",32.635322,-117.0941329
434,434,580000.0,1.0,1.0,800.0,,"12364 Carmel Country Rd Unit C305, San Diego, CA 92130",32.9477946,-117.2281566
435,435,799900.0,4.0,2.0,1751.0,6100.0,"2115 Midvale Dr, San Diego, CA 92105",32.728054,-117.1091711
436,436,999250.0,3.0,3.0,1571.0,6692.0,"1452 Essex St, San Diego, CA 92103",32.7476009,-117.150004
437,437,448000.0,1.0,1.0,761.0,,"1642 7th Ave Unit 325, San Diego, CA 92101",32.722394,-117.1588629
438,438,205000.0,4.0,2.0,1400.0,22.64,"3890 Sipes Ln Spc 110, San Ysidro, CA 92173",32.5476851,-117.0484934
439,439,2800000.0,5.0,3.5,3404.0,0.25,"5765 Soledad Mountain Rd, La Jolla, CA 92037",32.8254301,-117.2371828
